date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:28:39	19922/19922	---M--	200	added ('OK')	image/png	etag:%224dd2-5bd1350f9aacc%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/2.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/2.png	(from https://www.canterburyinternational.com.au/)
18:28:40	14455/14455	---M--	200	added ('OK')	image/png	etag:%223877-5bd13513acbdc%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/3.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/3.png	(from https://www.canterburyinternational.com.au/)
18:28:40	6793/6793	---M--	200	added ('OK')	image/png	etag:%221a89-5bd13516ab65b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/4.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/4.png	(from https://www.canterburyinternational.com.au/)
18:28:41	6973/6973	---M--	200	added ('OK')	image/png	etag:%221b3d-5bd135198e76b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/5.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/5.png	(from https://www.canterburyinternational.com.au/)
18:28:42	10673/10673	---M--	200	added ('OK')	image/png	etag:%2229b1-5bd1351d8eb4e%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/6.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/6.png	(from https://www.canterburyinternational.com.au/)
18:28:43	8103/8103	---M--	200	added ('OK')	image/png	etag:%221fa7-5bd13661d1fcb%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/7-1.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/7-1.png	(from https://www.canterburyinternational.com.au/)
18:28:44	9014/9014	---M--	200	added ('OK')	image/png	etag:%222336-5bd13667a87a7%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/8-1.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/8-1.png	(from https://www.canterburyinternational.com.au/)
18:28:45	8224/8224	---M--	200	added ('OK')	image/png	etag:%222020-5bd136c8f347c%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/9-1.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/9-1.png	(from https://www.canterburyinternational.com.au/)
18:28:45	9109/9109	---M--	200	added ('OK')	image/png	etag:%222395-5bd1366ac0c56%22	https://www.canterburyinternational.com.au/wp-content/uploads/2021/03/10-1.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2021/03/10-1.png	(from https://www.canterburyinternational.com.au/)
18:28:46	14280/14280	---M--	200	added ('OK')	application/javascript	etag:%2237c8-5b9b2ce564250%22	https://www.canterburyinternational.com.au/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.3.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/plugins/contact-form-7/includes/js/scripts9dff.js	(from https://www.canterburyinternational.com.au/)
18:28:47	683/683	---M--	200	added ('OK')	application/javascript	etag:%222ab-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/skip-link-focus-fix.js?ver=1.0	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/skip-link-focus-fix5152.js	(from https://www.canterburyinternational.com.au/)
18:28:48	5836/5836	---M--	200	added ('OK')	application/javascript	etag:%2216cc-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/jquery.scrollTo.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/jquery.scrollTo431f.js	(from https://www.canterburyinternational.com.au/)
18:28:48	828721/828721	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:28:48%20GMT	https://www.canterburyinternational.com.au/terms-conditions/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/terms-conditions/index.html	(from https://www.canterburyinternational.com.au/)
18:28:49	818479/818479	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:28:48%20GMT	https://www.canterburyinternational.com.au/privacy-policy/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/privacy-policy/index.html	(from https://www.canterburyinternational.com.au/)
18:28:50	9176/9176	---M--	200	added ('OK')	application/javascript	etag:%2223d8-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/forms.min.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/forms.min431f.js	(from https://www.canterburyinternational.com.au/)
18:28:50	92042/92042	---M--	200	added ('OK')	application/javascript	etag:%221678a-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/galleria/galleria-1.5.6.min.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/galleria/galleria-1.5.6.min431f.js	(from https://www.canterburyinternational.com.au/)
18:28:51	240427/240427	---M--	200	added ('OK')	application/javascript	etag:%223ab2b-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/jquery-ui/jquery-ui.min.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/jquery-ui/jquery-ui.min431f.js	(from https://www.canterburyinternational.com.au/)
18:28:52	17081/17081	---M--	200	added ('OK')	application/javascript	etag:%2242b9-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/slicknav/jquery.slicknav.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/slicknav/jquery.slicknav431f.js	(from https://www.canterburyinternational.com.au/)
18:28:52	40143/40143	---M--	200	added ('OK')	application/javascript	etag:%229ccf-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/slick/slick.min.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/slick/slick.min431f.js	(from https://www.canterburyinternational.com.au/)
18:28:53	9368/9368	---M--	200	added ('OK')	application/javascript	etag:%222498-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/mlddmenu.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/mlddmenu431f.js	(from https://www.canterburyinternational.com.au/)
18:28:54	11180/11180	---M--	200	added ('OK')	application/javascript	etag:%222bac-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/slick/slick-lightbox.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/slick/slick-lightbox431f.js	(from https://www.canterburyinternational.com.au/)
18:28:55	1546/1546	---M--	200	added ('OK')	application/javascript	etag:%2260a-58bac405c9b80%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/init.js?ver=2.1.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/init431f.js	(from https://www.canterburyinternational.com.au/)
18:28:55	20640/20640	---M--	200	added ('OK')	application/javascript	etag:%2250a0-5b9b2d0dbcc2b%22	https://www.canterburyinternational.com.au/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.5.0	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.mine6df.js	(from https://www.canterburyinternational.com.au/)
18:28:56	20796/20796	---M--	200	added ('OK')	application/javascript	etag:%22513c-5ba7f0b3e196c%22	https://www.canterburyinternational.com.au/wp-includes/js/jquery/ui/core.min.js?ver=1.12.1	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-includes/js/jquery/ui/core.min35d0.js	(from https://www.canterburyinternational.com.au/)
18:29:00	69744/69744	---M--	200	added ('OK')	application/javascript	etag:%2211070-5b9b2ebf74182%22	http://www.canterburyinternational.com.au/wp-content/uploads/pum/pum-site-scripts.js?defer&generated=1611552997&ver=1.15.0	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/pum/pum-site-scriptsd879.js	(from https://www.canterburyinternational.com.au/)
18:29:00	1426/1426	---M--	200	added ('OK')	application/javascript	etag:%22592-5ba7f0b3ca265%22	https://www.canterburyinternational.com.au/wp-includes/js/wp-embed.min.js?ver=5.6.2	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-includes/js/wp-embed.min4c7e.js	(from https://www.canterburyinternational.com.au/)
18:29:01	1340/1340	---M--	200	added ('OK')	application/javascript	etag:%2253c-5820990d8d800%22	https://www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/galleria/galleria.simple.js	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/themes/clarion/assets/js/galleria/galleria.simple.js	(from https://www.canterburyinternational.com.au/)
18:29:04	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	http://gmpg.org/robots.txt		(from https://www.canterburyinternational.com.au/)
18:29:04	36700/36700	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c72a9166364f9ddcdd59d8289471104c%22	https://widget.siteminder.com/ibe.min.js	D:/Downloads/CIH/CIH/widget.siteminder.com/ibe.min.js	(from https://www.canterburyinternational.com.au/)
18:29:05	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	http://gmpg.org/xfn/default.css	D:/Downloads/CIH/CIH/gmpg.org/xfn/default.css	(from http://gmpg.org/xfn/11)
18:29:05	4170/4170	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:29:06%20GMT	http://gmpg.org/xfn/.	D:/Downloads/CIH/CIH/gmpg.org/xfn/.html	(from http://gmpg.org/xfn/11)
18:29:06	16269/16269	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:29:07%20GMT	http://gmpg.org/xfn/intro	D:/Downloads/CIH/CIH/gmpg.org/xfn/intro.html	(from http://gmpg.org/xfn/11)
18:29:06	7342/7342	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:29:07%20GMT	http://gmpg.org/xfn/faq	D:/Downloads/CIH/CIH/gmpg.org/xfn/faq.html	(from http://gmpg.org/xfn/11)
18:29:08	824/824	---MCZ	200	added ('OK')	text/plain	date:Tue,%2023%20Mar%202021%2007:29:09%20GMT	https://www.facebook.com/robots.txt		(from https://www.canterburyinternational.com.au/)
18:29:10	37498/37498	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:29:10%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/9	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/9.json	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:15	146384/146384	---M--	200	added ('OK')	image/jpeg	etag:%2223bd0-59607c95085db%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/STD@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/STD@025x.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:16	125855/125855	---M--	200	added ('OK')	image/jpeg	etag:%221eb9f-59607c94ec0bb%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/accommodation.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/accommodation.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:20	133975/133975	---M--	200	added ('OK')	image/jpeg	etag:%2220b57-59607c94eff3b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/twin-room-type-1_5133-r@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/twin-room-type-1_5133-r@025x.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:20	138769/138769	---M--	200	added ('OK')	image/jpeg	etag:%2221e11-59607c94d324a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/DLX@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/DLX@025x.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:20	151080/151080	---M--	200	added ('OK')	image/jpeg	etag:%2224e28-59607c9505ae3%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/twin-room_5111-r@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/twin-room_5111-r@025x.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:21	817460/817460	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:29:19%20GMT	https://www.canterburyinternational.com.au/covid/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/covid/index.html	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:22	256632/256632	---M--	200	added ('OK')	image/jpeg	etag:%223ea78-59607c94e3fd2%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/EXECUTIVE-SUITE@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/EXECUTIVE-SUITE@025x.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:22	83052/83052	---M--	200	added ('OK')	image/jpeg	etag:%221446c-59607c9473322%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/02/1Bedroom-Apartment-Bed_WEB.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/02/1Bedroom-Apartment-Bed_WEB.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:22	298147/298147	---M--	200	added ('OK')	image/jpeg	etag:%2248ca3-59607c94fa34b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/1Bedroom-APT-1@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/1Bedroom-APT-1@025x.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:22	93087/93087	---M--	200	added ('OK')	image/jpeg	etag:%2216b9f-59607c9472382%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/02/windsor-room_WEB.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/02/windsor-room_WEB.jpg	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:23	9237/9237	---M--	200	added ('OK')	application/javascript	etag:%222415-5b9b2d0dd4719%22	https://www.canterburyinternational.com.au/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.min.js?ver=6.5.0	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.mine6df.js	(from https://www.canterburyinternational.com.au/accommodation-2/)
18:29:24	10484/10484	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:29:25%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/11	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/11.json	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/)
18:29:25	157182/157182	---M--	200	added ('OK')	image/jpeg	etag:%22265fe-59607c95062b3%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/yorkshire-page.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/yorkshire-page.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/)
18:29:25	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-5a5ab4fa371d7%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/phone.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/phone.png	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/)
18:29:26	611/611	---M--	200	added ('OK')	image/png	etag:%22263-5a5abe259cd89%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/email.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/email.png	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/)
18:29:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Mar%202021%2007:29:29%20GMT	http://canterburyinternational.com.au/uploads/images/42/clarion-conferences.pdf	D:/Downloads/CIH/CIH/canterburyinternational.com.au/uploads/images/42/clarion-conferences.ad.delayed	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/)
18:29:28	324/324	---M--	200	added ('OK')	image/png	etag:%22144-5a5ab4f748dea%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/download.png	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/download.png	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/)
18:29:32	16132/16132	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:29:32%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/13	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/13.json	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:29:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Mar%202021%2007:29:34%20GMT	https://www.canterburyinternational.com.au/contact	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/contact	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:29:53	194263/194263	---M--	200	added ('OK')	image/jpeg	etag:%222f6d7-59607c94ed82b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/conferences-page.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/conferences-page.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:30:32	221619/221619	---M--	200	added ('OK')	image/jpeg	etag:%22361b3-59607c95010ab%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/savoy-room-banquet-style-_5187-r@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/savoy-room-banquet-style-_5187-r@025x.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:31:07	822389/822389	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:30:36%20GMT	https://www.canterburyinternational.com.au/conference_rooms/savoy-room/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/conference_rooms/savoy-room/index.html	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:31:43	210392/210392	---M--	200	added ('OK')	image/jpeg	etag:%22335d8-59607c94d3e02%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/regency-room-ushape-style_5179-r@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/regency-room-ushape-style_5179-r@025x.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:32:18	822878/822878	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:31:48%20GMT	https://www.canterburyinternational.com.au/conference_rooms/regency-room/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/conference_rooms/regency-room/index.html	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:32:43	133977/133977	---M--	200	added ('OK')	image/jpeg	etag:%2220b59-59607c9472f3a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/02/Ballroom-event-Banquet-style-_WEB.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/02/Ballroom-event-Banquet-style-_WEB.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:33:18	823461/823461	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:32:47%20GMT	https://www.canterburyinternational.com.au/conference_rooms/ballroom/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/conference_rooms/ballroom/index.html	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:33:18	1144848/1144848	---M--	200	added ('OK')	application/pdf	etag:%22117810-59607c94b9822%22	http://canterburyinternational.com.au/wp-content/uploads/2018/09/Fact-Sheets-.pdf	D:/Downloads/CIH/CIH/canterburyinternational.com.au/wp-content/uploads/2018/09/Fact-Sheets-.pdf	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/)
18:34:00	819677/819677	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:33:23%20GMT	https://www.canterburyinternational.com.au/conference_rooms/yorkshire-boardroom/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/conference_rooms/yorkshire-boardroom/index.html	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:34:02	1145148/1145148	---M--	200	added ('OK')	application/pdf	etag:%2211793c-59607c94be642%22	http://canterburyinternational.com.au/wp-content/uploads/2018/07/CIH9591-Canterbury-Intl-Hotel-Fact-Sheets-x2-Kinds_01.pdf	D:/Downloads/CIH/CIH/canterburyinternational.com.au/wp-content/uploads/2018/07/CIH9591-Canterbury-Intl-Hotel-Fact-Sheets-x2-Kinds_01.pdf	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:34:04	161330/161330	---M--	200	added ('OK')	image/jpeg	etag:%2227632-59607c94db71a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/yorkshire-room@025x-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/yorkshire-room@025x-1.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:34:20	103007/103007	---M--	200	added ('OK')	image/jpeg	etag:%221925f-59607c947005a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/02/stamford-room_WEB.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/02/stamford-room_WEB.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:35:04	819822/819822	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:34:06%20GMT	https://www.canterburyinternational.com.au/conference_rooms/stamford-boardroom/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/conference_rooms/stamford-boardroom/index.html	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:35:16	822606/822606	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:34:25%20GMT	https://www.canterburyinternational.com.au/conference_rooms/oakford-room/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/conference_rooms/oakford-room/index.html	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:35:18	291576/291576	---M--	200	added ('OK')	image/jpeg	etag:%22472f8-59607c94d789a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/OAKFORD-ROOM-CABARET-SETUP@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/OAKFORD-ROOM-CABARET-SETUP@025x.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:35:26	12790/12790	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:35:09%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/15	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/15.json	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/events/)
18:35:35	106089/106089	---M--	200	added ('OK')	image/jpeg	etag:%2219e69-59607c9500cc3%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/ballroom-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/ballroom-1.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/events/)
18:35:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Mar%202021%2007:35:29%20GMT	https://www.canterburyinternational.com.au/contact	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/contact.bd.delayed	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/events/)
18:35:41	25722/25722	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Mar%202021%2007:35:39%20GMT	https://pixboost.com/api/2/img/https://canterburyinternational.com.au/wp-content/uploads/2019/04/CanterburyInternational_041.jpg/resize?size=300&auth=MTU3MzA4OTk1MA__	D:/Downloads/CIH/CIH/pixboost.com/api/2/img/https_/canterburyinternational.com.au/wp-content/uploads/2019/04/CanterburyInternational_041.jpg/resize92b7.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/events/)
18:35:42	23098/23098	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Mar%202021%2007:35:40%20GMT	https://pixboost.com/api/2/img/https://canterburyinternational.com.au/wp-content/uploads/2019/07/IMG_0469-e1562304246423.jpg/resize?size=300&auth=MTU3MzA4OTk1MA__	D:/Downloads/CIH/CIH/pixboost.com/api/2/img/https_/canterburyinternational.com.au/wp-content/uploads/2019/07/IMG_0469-e1562304246423.jpg/resize92b7.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/events/)
18:35:46	22113/22113	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Mar%202021%2007:35:43%20GMT	https://pixboost.com/api/2/img/https://canterburyinternational.com.au/wp-content/uploads/2019/04/IMG_4802-r.jpg/resize?size=300&auth=MTU3MzA4OTk1MA__	D:/Downloads/CIH/CIH/pixboost.com/api/2/img/https_/canterburyinternational.com.au/wp-content/uploads/2019/04/IMG_4802-r.jpg/resize92b7.jpg	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/events/)
18:36:09	196227/196227	---M--	200	added ('OK')	application/pdf	etag:%222fe83-59607c945e331%22	https://canterburyinternational.com.au/wp-content/uploads/2019/07/Beverage-Packages.pdf	D:/Downloads/CIH/CIH/canterburyinternational.com.au/wp-content/uploads/2019/07/Beverage-Packages.pdf	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/events/)
18:36:11	8713/8713	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:35:50%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/617	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/617.json	(from https://www.canterburyinternational.com.au/specials/)
18:36:29	152303/152303	---M--	200	added ('OK')	image/jpeg	etag:%22252ef-59607c946e11a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/06/twin-room_5111-r.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/06/twin-room_5111-r.jpg	(from https://www.canterburyinternational.com.au/specials/)
18:36:33	10111/10111	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:36:15%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/17	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/17.json	(from https://www.canterburyinternational.com.au/weddings/)
